batch_x,batch_y,batch_bias
0.01815970529724688,1.8262026833479128,-0.09059881925789326
0.017950960591141055,1.8320606238397927,-0.09127338127594983
0.01774388141922475,1.8378707426453846,-0.09194243222711529
0.017538456248737216,1.843633430200577,-0.09260601732878629
0.01733467353052746,1.8493490737513743,-0.09326418141740768
0.01713252170511091,1.8550180573800799,-0.09391696895217486
0.016931989208358977,1.8606407620312597,-0.09456442401867832
0.016733064476841725,1.866217565537484,-0.0952065903324919
0.016535735952842454,1.8717488426448519,-0.09584351124270628
0.016339992089062286,1.877234965038302,-0.09647522973540906
0.01614582135303161,1.8826763013667096,-0.0971017884371131
0.01595321223124452,1.8880732172677714,-0.09772322961813434
0.015762153233031418,1.893426075392684,-0.0983395951959205
0.01557263289418413,1.898735235430613,-0.09895092673833202
0.015384639780347186,1.90400105413296,-0.09955726546687657
0.01519816249018808,1.9092238853374235,-0.10015865225989833
0.015013189658358721,1.914404079991862,-0.10075512765572324
0.014829709958259553,1.9195419861779566,-0.10134673185576146
0.014647712104617282,1.9246379491346761,-0.10193350472756814
0.01446718485588648,1.9296923112815476,-0.1025154858078636
0.01428811701648484,1.9347054122417333,-0.10309271430551399
0.014110497438871295,1.9396775888649156,-0.1036652291044735
0.013934315025475742,1.9446091752499919,-0.10423306876668897
0.01375955873048862,1.9495005027675818,-0.10479627153496804
0.013586217561518147,1.9543519000823477,-0.10535487533581159
0.013414280581122618,1.9591636931751293,-0.10590891778221148
0.013243736908224758,1.9639362053648968,-0.1064584361764144
0.013074575719414732,1.9686697573305212,-0.10700346751265255
0.012906786250148065,1.973364667132365,-0.10754404847984217
0.012740357795844419,1.978021250233695,-0.1080802154642504
0.012575279712892788,1.982639819521917,-0.10861200455213144
0.012411541419568442,1.9872206853296375,-0.10913945153233254
0.012249132396866608,1.9917641554555487,-0.10966259189887063
0.01208804218925763,1.996270535185145,-0.11018146085348016
0.0119282604053681,2.000740127311265,-0.11069609330813274
0.011769776718592199,2.005173232154467,-0.11120652388752933
0.011612580867637261,2.0095701475832355,-0.1117127869315654
0.011456662657007325,2.0139311690340227,-0.11221491649776974
0.011302011957428306,2.018256589531123,-0.1127129463637173
0.011148618706218161,2.022546699706386,-0.1132069100294168
0.010996472907605252,2.026801787818766,-0.11369684071967343
0.010845564632997944,2.0310221397737127,-0.11418277138642714
0.010695884021208324,2.0352080391424,-0.11466473471106713
0.010547421278632728,2.0393597671808,-0.11514276310672268
0.010400166679391674,2.043477602848597,-0.11561688872053115
0.010254110565431613,2.0475618228279497,-0.11608714343588322
0.010109243346590784,2.0516127015420964,-0.11655355887464597
